"","individual_local_identifier","utm_easting","utm_northing","study_local_timestamp","terr_bin","hunt_bin","lat","lon","sunrise","sunset"
"1","7484",541738.181091381,4977662.26926572,2020-02-23 11:00:41,TRUE,FALSE,45.0133027,-110.5319487,2020-02-23 07:12:32,2020-02-23 18:01:30
"2","7484",541736.134662767,4977674.8647555,2020-02-23 12:00:14,TRUE,FALSE,45.0133027,-110.5319487,2020-02-23 07:12:32,2020-02-23 18:01:30
"3","7484",546782.228367207,4976585.51323883,2020-03-21 08:30:10,TRUE,FALSE,45.0234359,-110.5110373,2020-03-21 06:23:31,2020-03-21 18:37:05
"4","7485",499270.29022635,4940186.03490255,2019-11-07 11:00:12,TRUE,FALSE,44.9241739330963,-110.39356953517,2019-11-07 07:09:07,2019-11-07 17:04:00
"5","7485",492246.870300128,4944694.93492713,2019-11-10 07:30:08,TRUE,FALSE,44.9241830692003,-110.393594781427,2019-11-10 07:13:17,2019-11-10 17:00:23
"6","7485",492249.468344943,4944679.59155854,2019-11-10 08:00:09,TRUE,FALSE,44.9241830692003,-110.393594781427,2019-11-10 07:13:17,2019-11-10 17:00:23
"7","7485",492236.898215006,4944709.8983672,2019-11-10 08:30:10,TRUE,FALSE,44.9241830692003,-110.393594781427,2019-11-10 07:13:17,2019-11-10 17:00:23
"8","7485",499267.392105246,4933848.75299922,2019-11-10 09:00:10,TRUE,FALSE,44.9241830692003,-110.393594781427,2019-11-10 07:13:17,2019-11-10 17:00:23
"9","7485",506238.938727621,4931793.29251298,2019-11-20 08:00:23,TRUE,FALSE,44.9241287235328,-110.39353199729,2019-11-20 07:26:53,2019-11-20 16:50:22
"10","7485",492071.340225898,4944715.62005246,2019-11-20 08:30:11,TRUE,FALSE,44.9241287235328,-110.39353199729,2019-11-20 07:26:53,2019-11-20 16:50:22
"11","7485",492228.942031388,4944719.92741307,2019-11-20 09:00:11,TRUE,FALSE,44.9241287235328,-110.39353199729,2019-11-20 07:26:53,2019-11-20 16:50:22
"12","7485",492151.687236893,4944903.85945742,2019-11-20 09:30:09,TRUE,FALSE,44.9241287235328,-110.39353199729,2019-11-20 07:26:53,2019-11-20 16:50:22
"13","7485",492149.62536678,4944903.45096262,2019-11-20 10:00:11,TRUE,FALSE,44.9241287235328,-110.39353199729,2019-11-20 07:26:53,2019-11-20 16:50:22
"14","7485",492159.407648188,4944895.83005306,2019-11-20 10:30:20,TRUE,FALSE,44.9241287235328,-110.39353199729,2019-11-20 07:26:53,2019-11-20 16:50:22
"15","7485",488188.326647851,4946591.12316162,2019-11-20 11:00:04,TRUE,FALSE,44.9241287235328,-110.39353199729,2019-11-20 07:26:53,2019-11-20 16:50:22
"16","7485",495855.898858461,4944405.03645365,2019-11-23 08:00:10,TRUE,FALSE,44.9241557954448,-110.39354438363,2019-11-23 07:30:48,2019-11-23 16:48:03
"17","7485",495960.647783322,4944581.7549319,2019-11-23 08:30:10,TRUE,FALSE,44.9241557954448,-110.39354438363,2019-11-23 07:30:48,2019-11-23 16:48:03
"18","7485",497411.152040742,4937176.17771421,2019-11-23 09:00:23,TRUE,FALSE,44.9241557954448,-110.39354438363,2019-11-23 07:30:48,2019-11-23 16:48:03
"19","7485",511859.855919476,4924818.01746464,2019-11-23 09:30:09,TRUE,FALSE,44.9241557954448,-110.39354438363,2019-11-23 07:30:48,2019-11-23 16:48:03
"20","7485",492187.642672901,4944923.79933085,2019-11-25 08:00:09,TRUE,FALSE,44.9241468611871,-110.393557148814,2019-11-25 07:33:21,2019-11-25 16:46:41
"21","7485",492206.962022964,4944948.43594489,2019-11-25 08:30:23,TRUE,FALSE,44.9241468611871,-110.393557148814,2019-11-25 07:33:21,2019-11-25 16:46:41
"22","7485",492006.362032476,4945007.76483235,2019-11-25 09:00:09,TRUE,FALSE,44.9241468611871,-110.393557148814,2019-11-25 07:33:21,2019-11-25 16:46:41
"23","7485",492261.784120024,4944840.69945883,2019-11-25 09:30:10,TRUE,FALSE,44.9241468611871,-110.393557148814,2019-11-25 07:33:21,2019-11-25 16:46:41
"24","7485",492255.312080436,4944865.13387596,2019-11-25 10:00:11,TRUE,FALSE,44.9241468611871,-110.393557148814,2019-11-25 07:33:21,2019-11-25 16:46:41
"25","7485",492188.596624671,4944899.67142809,2019-11-25 10:30:41,TRUE,FALSE,44.9241468611871,-110.393557148814,2019-11-25 07:33:21,2019-11-25 16:46:41
"26","7485",492188.169480291,4944907.04770937,2019-11-25 11:00:10,TRUE,FALSE,44.9241468611871,-110.393557148814,2019-11-25 07:33:21,2019-11-25 16:46:41
"27","7485",492310.280107004,4945025.36894459,2019-11-26 08:00:13,TRUE,FALSE,44.9241558627292,-110.393557054106,2019-11-26 07:34:36,2019-11-26 16:46:03
"28","7485",492180.529732438,4945125.91948471,2019-11-26 08:30:41,TRUE,FALSE,44.9241558627292,-110.393557054106,2019-11-26 07:34:36,2019-11-26 16:46:03
"29","7485",492197.043854578,4945165.24435787,2019-11-26 09:00:09,TRUE,FALSE,44.9241558627292,-110.393557054106,2019-11-26 07:34:36,2019-11-26 16:46:03
"30","7485",492349.487707466,4944840.02853507,2019-11-26 09:30:12,TRUE,FALSE,44.9241558627292,-110.393557054106,2019-11-26 07:34:36,2019-11-26 16:46:03
"31","7485",492189.046914569,4944911.44544852,2019-11-26 10:00:41,TRUE,FALSE,44.9241558627292,-110.393557054106,2019-11-26 07:34:36,2019-11-26 16:46:03
"32","7485",492189.243380198,4944896.88251842,2019-11-26 10:30:20,TRUE,FALSE,44.9241558627292,-110.393557054106,2019-11-26 07:34:36,2019-11-26 16:46:03
"33","7485",492187.56991927,4944896.40689365,2019-11-26 11:00:13,TRUE,FALSE,44.9241558627292,-110.393557054106,2019-11-26 07:34:36,2019-11-26 16:46:03
"34","7485",492132.857943959,4945132.27562575,2019-11-27 08:00:12,TRUE,FALSE,44.9241558627292,-110.393557054106,2019-11-27 07:35:50,2019-11-27 16:45:28
"35","7485",498800.997661299,4935658.6968675,2019-11-27 08:30:23,TRUE,FALSE,44.9241558627292,-110.393557054106,2019-11-27 07:35:50,2019-11-27 16:45:28
"36","7485",492290.470283891,4944801.72025546,2019-11-28 08:00:11,TRUE,FALSE,44.924155728159,-110.393531713154,2019-11-28 07:37:03,2019-11-28 16:44:56
"37","7485",492191.623702209,4945233.03243935,2019-11-28 08:30:10,TRUE,FALSE,44.924155728159,-110.393531713154,2019-11-28 07:37:03,2019-11-28 16:44:56
"38","7485",492187.793117875,4945185.98322002,2019-11-28 09:00:15,TRUE,FALSE,44.924155728159,-110.393531713154,2019-11-28 07:37:03,2019-11-28 16:44:56
"39","7485",492190.117896555,4945180.97066386,2019-11-28 09:30:21,TRUE,FALSE,44.924155728159,-110.393531713154,2019-11-28 07:37:03,2019-11-28 16:44:56
"40","7485",492158.195940154,4944903.46277405,2019-11-28 10:00:10,TRUE,FALSE,44.924155728159,-110.393531713154,2019-11-28 07:37:03,2019-11-28 16:44:56
"41","7485",492158.115426897,4944908.9835875,2019-11-28 10:30:38,TRUE,FALSE,44.924155728159,-110.393531713154,2019-11-28 07:37:03,2019-11-28 16:44:56
"42","7485",492154.231266202,4944903.05658682,2019-11-28 11:00:17,TRUE,FALSE,44.924155728159,-110.393531713154,2019-11-28 07:37:03,2019-11-28 16:44:56
"43","7485",492132.153587085,4944775.10724854,2019-11-29 08:00:23,TRUE,FALSE,44.9241108550186,-110.393557527644,2019-11-29 07:38:15,2019-11-29 16:44:26
"44","7485",492179.188374267,4945163.97740402,2019-11-29 08:30:23,TRUE,FALSE,44.9241108550186,-110.393557527644,2019-11-29 07:38:15,2019-11-29 16:44:26
"45","7485",492170.388338828,4945177.14003194,2019-11-29 09:00:10,TRUE,FALSE,44.9241108550186,-110.393557527644,2019-11-29 07:38:15,2019-11-29 16:44:26
"46","7485",492144.272750458,4944889.60569088,2019-11-29 09:30:09,TRUE,FALSE,44.9241108550186,-110.393557527644,2019-11-29 07:38:15,2019-11-29 16:44:26
"47","7485",492163.608251001,4944894.647502,2019-11-29 10:00:23,TRUE,FALSE,44.9241108550186,-110.393557527644,2019-11-29 07:38:15,2019-11-29 16:44:26
"48","7485",492164.579322157,4944897.78991123,2019-11-29 10:30:17,TRUE,FALSE,44.9241108550186,-110.393557527644,2019-11-29 07:38:15,2019-11-29 16:44:26
"49","7485",492157.930112837,4944900.00848374,2019-11-29 11:00:41,TRUE,FALSE,44.9241108550186,-110.393557527644,2019-11-29 07:38:15,2019-11-29 16:44:26
"50","7485",489638.103534271,4946081.81588619,2019-12-01 08:00:14,TRUE,FALSE,44.9242364728786,-110.393480178773,2019-12-01 07:40:34,2019-12-01 16:43:33
"51","7485",492090.059154782,4945246.40790436,2019-12-01 08:30:23,TRUE,FALSE,44.9242364728786,-110.393480178773,2019-12-01 07:40:34,2019-12-01 16:43:33
"52","7485",492184.332442321,4945215.40161372,2019-12-01 09:00:13,TRUE,FALSE,44.9242364728786,-110.393480178773,2019-12-01 07:40:34,2019-12-01 16:43:33
"53","7485",492186.657706732,4944889.47655469,2019-12-01 09:30:18,TRUE,FALSE,44.9242364728786,-110.393480178773,2019-12-01 07:40:34,2019-12-01 16:43:33
"54","7485",492186.375700054,4944905.41699004,2019-12-01 10:00:25,TRUE,FALSE,44.9242364728786,-110.393480178773,2019-12-01 07:40:34,2019-12-01 16:43:33
"55","7485",492179.942008053,4944908.83495201,2019-12-01 10:30:41,TRUE,FALSE,44.9242364728786,-110.393480178773,2019-12-01 07:40:34,2019-12-01 16:43:33
"56","7485",492184.030161068,4944899.89911051,2019-12-01 11:00:11,TRUE,FALSE,44.9242364728786,-110.393480178773,2019-12-01 07:40:34,2019-12-01 16:43:33
"57","7485",489581.186268661,4946129.78339464,2019-12-02 08:00:12,TRUE,FALSE,44.924164729701,-110.393531618443,2019-12-02 07:41:42,2019-12-02 16:43:10
"58","7485",492239.070142954,4944722.68115472,2019-12-02 08:30:23,TRUE,FALSE,44.924164729701,-110.393531618443,2019-12-02 07:41:42,2019-12-02 16:43:10
"59","7485",492180.80154281,4945173.6505936,2019-12-02 09:00:14,TRUE,FALSE,44.924164729701,-110.393531618443,2019-12-02 07:41:42,2019-12-02 16:43:10
"60","7485",492191.178137918,4945172.66053534,2019-12-02 09:30:30,TRUE,FALSE,44.924164729701,-110.393531618443,2019-12-02 07:41:42,2019-12-02 16:43:10
"61","7485",492294.422321407,4945130.61469764,2019-12-02 10:00:28,TRUE,FALSE,44.924164729701,-110.393531618443,2019-12-02 07:41:42,2019-12-02 16:43:10
"62","7485",492168.447970929,4944877.83511119,2019-12-02 10:30:53,TRUE,FALSE,44.924164729701,-110.393531618443,2019-12-02 07:41:42,2019-12-02 16:43:10
"63","7485",492186.38983778,4944903.99513872,2019-12-02 11:00:23,TRUE,FALSE,44.924164729701,-110.393531618443,2019-12-02 07:41:42,2019-12-02 16:43:10
"64","7485",503095.467195859,4931012.45075613,2019-12-03 08:30:11,TRUE,FALSE,44.924182732785,-110.393531429019,2019-12-03 07:42:49,2019-12-03 16:42:49
"65","7485",490962.418962118,4945670.70507457,2019-12-03 09:00:23,TRUE,FALSE,44.924182732785,-110.393531429019,2019-12-03 07:42:49,2019-12-03 16:42:49
"66","7485",492202.826632364,4944852.50044826,2019-12-03 09:30:09,TRUE,FALSE,44.924182732785,-110.393531429019,2019-12-03 07:42:49,2019-12-03 16:42:49
"67","7485",492176.775806198,4944893.4318771,2019-12-03 10:30:41,TRUE,FALSE,44.924182732785,-110.393531429019,2019-12-03 07:42:49,2019-12-03 16:42:49
"68","7485",492159.56901436,4944885.06612806,2019-12-03 11:00:24,TRUE,FALSE,44.924182732785,-110.393531429019,2019-12-03 07:42:49,2019-12-03 16:42:49
"69","7485",506829.50922185,4927926.5581968,2019-12-05 09:30:09,TRUE,FALSE,44.9241559300122,-110.393569724582,2019-12-05 07:44:58,2019-12-05 16:42:16
"70","7485",492200.103933601,4944876.08618546,2019-12-05 10:00:11,TRUE,FALSE,44.9241559300122,-110.393569724582,2019-12-05 07:44:58,2019-12-05 16:42:16
"71","7485",492223.43975934,4944878.21303213,2019-12-05 10:30:38,TRUE,FALSE,44.9241559300122,-110.393569724582,2019-12-05 07:44:58,2019-12-05 16:42:16
"72","7485",492183.24057509,4944909.14198788,2019-12-05 11:00:41,TRUE,FALSE,44.9241559300122,-110.393569724582,2019-12-05 07:44:58,2019-12-05 16:42:16
"73","7485",492125.300909715,4944883.73038849,2019-12-07 08:00:09,TRUE,FALSE,44.9241734620855,-110.393480841813,2019-12-07 07:47:00,2019-12-07 16:41:53
"74","7485",492160.528662669,4945127.15449756,2019-12-07 08:30:13,TRUE,FALSE,44.9241734620855,-110.393480841813,2019-12-07 07:47:00,2019-12-07 16:41:53
"75","7485",492179.909620587,4945222.77162491,2019-12-07 09:00:13,TRUE,FALSE,44.9241734620855,-110.393480841813,2019-12-07 07:47:00,2019-12-07 16:41:53
"76","7485",492208.037662445,4944841.05284257,2019-12-07 09:30:11,TRUE,FALSE,44.9241734620855,-110.393480841813,2019-12-07 07:47:00,2019-12-07 16:41:53
"77","7485",492281.750348757,4944836.08794792,2019-12-07 10:00:18,TRUE,FALSE,44.9241734620855,-110.393480841813,2019-12-07 07:47:00,2019-12-07 16:41:53
"78","7485",489550.96030118,4946139.08527001,2019-12-08 08:00:09,TRUE,FALSE,44.9241199238437,-110.393570103405,2019-12-08 07:47:59,2019-12-08 16:41:46
"79","7485",492586.52229039,4950229.83640365,2019-12-08 08:30:10,TRUE,FALSE,44.9241199238437,-110.393570103405,2019-12-08 07:47:59,2019-12-08 16:41:46
"80","7485",492228.458146043,4944699.9445657,2019-12-08 09:00:23,TRUE,FALSE,44.9241199238437,-110.393570103405,2019-12-08 07:47:59,2019-12-08 16:41:46
"81","7485",492238.247730485,4944691.46844828,2019-12-08 09:30:09,TRUE,FALSE,44.9241199238437,-110.393570103405,2019-12-08 07:47:59,2019-12-08 16:41:46
"82","7485",492168.62227471,4944871.1922685,2019-12-08 10:00:10,TRUE,FALSE,44.9241199238437,-110.393570103405,2019-12-08 07:47:59,2019-12-08 16:41:46
"83","7485",492183.410232673,4945206.72731454,2019-12-11 08:00:38,TRUE,FALSE,44.9241738658133,-110.39355686469,2019-12-11 07:50:44,2019-12-11 16:41:39
"84","7485",492180.324907441,4945212.17400892,2019-12-11 08:30:23,TRUE,FALSE,44.9241738658133,-110.39355686469,2019-12-11 07:50:44,2019-12-11 16:41:39
"85","7485",492250.969130929,4944760.8453375,2019-12-11 09:00:21,TRUE,FALSE,44.9241738658133,-110.39355686469,2019-12-11 07:50:44,2019-12-11 16:41:39
"86","7485",492157.018715948,4945096.30050002,2019-12-11 09:30:21,TRUE,FALSE,44.9241738658133,-110.39355686469,2019-12-11 07:50:44,2019-12-11 16:41:39
"87","7485",492143.802458516,4944737.51445266,2019-12-11 10:00:29,TRUE,FALSE,44.9241738658133,-110.39355686469,2019-12-11 07:50:44,2019-12-11 16:41:39
"88","7485",491755.235993535,4945437.16351989,2019-12-12 08:00:21,TRUE,FALSE,44.9241648642712,-110.393556959398,2019-12-12 07:51:35,2019-12-12 16:41:42
"89","7485",492176.042767853,4945185.13100475,2019-12-12 08:30:10,TRUE,FALSE,44.9241648642712,-110.393556959398,2019-12-12 07:51:35,2019-12-12 16:41:42
"90","7485",492127.93289892,4945065.7886352,2019-12-12 09:00:23,TRUE,FALSE,44.9241648642712,-110.393556959398,2019-12-12 07:51:35,2019-12-12 16:41:42
"91","7485",492114.221338218,4945173.1538748,2019-12-12 09:30:23,TRUE,FALSE,44.9241648642712,-110.393556959398,2019-12-12 07:51:35,2019-12-12 16:41:42
"92","7485",492188.095043817,4944911.0578162,2019-12-12 10:00:41,TRUE,FALSE,44.9241648642712,-110.393556959398,2019-12-12 07:51:35,2019-12-12 16:41:42
"93","7485",509449.474427381,4923723.83448237,2019-12-18 08:30:10,TRUE,FALSE,44.9241469284701,-110.393569819287,2019-12-18 07:55:59,2019-12-18 16:42:53
"94","7485",500305.08444736,4933076.42245271,2019-12-19 09:30:10,TRUE,FALSE,44.9241467939027,-110.39354447834,2019-12-19 07:56:36,2019-12-19 16:43:14
"95","7485",492149.578325705,4944890.83224102,2019-12-19 10:00:41,TRUE,FALSE,44.9241467939027,-110.39354447834,2019-12-19 07:56:36,2019-12-19 16:43:14
"96","7485",503470.717523339,4930524.81849892,2019-12-20 09:00:09,TRUE,FALSE,44.924137926928,-110.393569913993,2019-12-20 07:57:10,2019-12-20 16:43:37
"97","7485",492195.273231912,4944834.78107157,2019-12-20 09:30:53,TRUE,FALSE,44.924137926928,-110.393569913993,2019-12-20 07:57:10,2019-12-20 16:43:37
"98","7485",492136.195883744,4944845.76081577,2019-12-20 10:00:18,TRUE,FALSE,44.924137926928,-110.393569913993,2019-12-20 07:57:10,2019-12-20 16:43:37
"99","7485",492263.624591726,4944689.24973266,2020-01-04 08:30:23,TRUE,FALSE,44.9241469957516,-110.393582489761,2020-01-04 08:00:46,2020-01-04 16:54:10
"100","7485",492239.43421249,4944656.11001902,2020-01-04 09:00:10,TRUE,FALSE,44.9241469957516,-110.393582489761,2020-01-04 08:00:46,2020-01-04 16:54:10
"101","7485",492155.412441217,4944791.88549861,2020-01-04 09:30:10,TRUE,FALSE,44.9241469957516,-110.393582489761,2020-01-04 08:00:46,2020-01-04 16:54:10
"102","7485",492151.75757005,4944909.54670899,2020-01-04 10:00:41,TRUE,FALSE,44.9241469957516,-110.393582489761,2020-01-04 08:00:46,2020-01-04 16:54:10
"103","7485",496592.284729365,4937248.23616194,2020-01-06 08:30:41,TRUE,FALSE,44.9241377923606,-110.39354457305,2020-01-06 08:00:32,2020-01-06 16:56:10
"104","7485",492243.374168493,4944688.6519509,2020-01-06 09:00:20,TRUE,FALSE,44.9241377923606,-110.39354457305,2020-01-06 08:00:32,2020-01-06 16:56:10
"105","7485",492195.348064723,4944739.17375604,2020-01-06 09:30:08,TRUE,FALSE,44.9241377923606,-110.39354457305,2020-01-06 08:00:32,2020-01-06 16:56:10
"106","7485",492169.497180658,4944886.57589849,2020-01-06 10:00:08,TRUE,FALSE,44.9241377923606,-110.39354457305,2020-01-06 08:00:32,2020-01-06 16:56:10
"107","7485",495621.45822252,4938090.73487114,2020-01-07 10:00:10,TRUE,FALSE,44.9241379942095,-110.393582584465,2020-01-07 08:00:21,2020-01-07 16:57:13
"108","7485",500984.738058086,4932966.83327855,2020-01-08 10:00:09,TRUE,FALSE,44.9241468611871,-110.393557148814,2020-01-08 08:00:08,2020-01-08 16:58:17
"109","7485",509154.96996136,4926568.29404945,2020-01-10 08:30:24,TRUE,FALSE,44.924083917675,-110.393570482227,2020-01-10 07:59:33,2020-01-10 17:00:30
"110","7485",494918.606398639,4939899.25854134,2020-01-10 09:00:11,TRUE,FALSE,44.924083917675,-110.393570482227,2020-01-10 07:59:33,2020-01-10 17:00:30
"111","7485",492172.262261742,4944740.96785838,2020-01-10 09:30:24,TRUE,FALSE,44.924083917675,-110.393570482227,2020-01-10 07:59:33,2020-01-10 17:00:30
"112","7485",492164.898144941,4944827.24211369,2020-01-10 10:00:13,TRUE,FALSE,44.924083917675,-110.393570482227,2020-01-10 07:59:33,2020-01-10 17:00:30
"113","7485",505113.364040882,4931583.35848412,2020-01-11 10:00:12,TRUE,FALSE,44.924137926928,-110.393569913993,2020-01-11 07:59:12,2020-01-11 17:01:39
"114","7485",509826.651399836,4925335.03644043,2020-01-12 09:30:13,TRUE,FALSE,44.9223030216888,-110.395553188541,2020-01-12 07:58:49,2020-01-12 17:02:50
"115","7485",492177.522221812,4944927.13288832,2020-01-12 10:00:10,TRUE,FALSE,44.9223030216888,-110.395553188541,2020-01-12 07:58:49,2020-01-12 17:02:50
"116","7485",498189.802874948,4934782.81467624,2020-01-13 09:00:11,TRUE,FALSE,44.9241287908185,-110.393544667759,2020-01-13 07:58:23,2020-01-13 17:04:01
"117","7485",492162.07867348,4944940.90340269,2020-01-13 09:30:09,TRUE,FALSE,44.9241287908185,-110.393544667759,2020-01-13 07:58:23,2020-01-13 17:04:01
"118","7485",492160.688972204,4944952.12424972,2020-01-13 10:00:09,TRUE,FALSE,44.9241287908185,-110.393544667759,2020-01-13 07:58:23,2020-01-13 17:04:01
"119","7485",496935.411534844,4936514.96393372,2020-01-14 09:00:13,TRUE,FALSE,44.9241468611871,-110.393557148814,2020-01-14 07:57:54,2020-01-14 17:05:14
"120","7485",492249.279725343,4944839.65917489,2020-01-14 09:30:17,TRUE,FALSE,44.9241468611871,-110.393557148814,2020-01-14 07:57:54,2020-01-14 17:05:14
"121","7485",492175.871321404,4944932.18906328,2020-01-14 10:00:23,TRUE,FALSE,44.9241468611871,-110.393557148814,2020-01-14 07:57:54,2020-01-14 17:05:14
"122","7485",509152.480024343,4926535.35602537,2020-01-15 09:30:09,TRUE,FALSE,44.9241377923606,-110.39354457305,2020-01-15 07:57:24,2020-01-15 17:06:29
"123","7485",492179.009498936,4944904.7927393,2020-01-15 10:00:10,TRUE,FALSE,44.9241377923606,-110.39354457305,2020-01-15 07:57:24,2020-01-15 17:06:29
"124","7485",500167.289110874,4935038.48986528,2020-01-16 09:30:10,TRUE,FALSE,44.9241287908185,-110.393544667759,2020-01-16 07:56:51,2020-01-16 17:07:44
"125","7485",492163.634922657,4944883.95038893,2020-01-16 10:00:11,TRUE,FALSE,44.9241287908185,-110.393544667759,2020-01-16 07:56:51,2020-01-16 17:07:44
"126","7485",510332.102039328,4929095.59269939,2020-01-17 09:30:11,TRUE,FALSE,44.9241469284701,-110.393569819287,2020-01-17 07:56:15,2020-01-17 17:09:01
"127","7485",493042.848731998,4944231.71130938,2020-01-17 10:00:09,TRUE,FALSE,44.9241469284701,-110.393569819287,2020-01-17 07:56:15,2020-01-17 17:09:01
"128","7485",506923.905544542,4926837.08601364,2020-01-18 09:00:11,TRUE,FALSE,44.9241108550186,-110.393557527644,2020-01-18 07:55:37,2020-01-18 17:10:18
"129","7485",493285.241697669,4943122.53795265,2020-01-18 09:30:23,TRUE,FALSE,44.9241108550186,-110.393557527644,2020-01-18 07:55:37,2020-01-18 17:10:18
"130","7485",492156.662470631,4944933.41201913,2020-01-18 10:00:23,TRUE,FALSE,44.9241108550186,-110.393557527644,2020-01-18 07:55:37,2020-01-18 17:10:18
"131","7485",497968.281633328,4936815.03811039,2020-01-19 10:00:16,TRUE,FALSE,44.9241289253858,-110.393570008699,2020-01-19 07:54:57,2020-01-19 17:11:37
"132","7485",496766.404310052,4938054.10562556,2020-01-20 10:00:09,TRUE,FALSE,44.924110989583,-110.393582868576,2020-01-20 07:54:15,2020-01-20 17:12:56
"133","7485",505282.33038808,4928185.02698329,2020-01-21 10:00:23,TRUE,FALSE,44.9241469284701,-110.393569819287,2020-01-21 07:53:30,2020-01-21 17:14:17
"134","7485",503729.562849901,4930003.45036824,2020-01-22 10:00:23,TRUE,FALSE,44.9222840796137,-110.395375996357,2020-01-22 07:52:44,2020-01-22 17:15:39
"135","7485",497670.000054607,4937053.93667449,2020-01-23 10:00:53,TRUE,FALSE,44.9241289253858,-110.393570008699,2020-01-23 07:51:55,2020-01-23 17:17:00
"136","7485",510104.375006976,4925818.58256947,2020-01-25 10:00:21,TRUE,FALSE,44.9241289926674,-110.393582679169,2020-01-25 07:50:10,2020-01-25 17:19:45
"137","7485",503139.483170803,4933199.06151939,2020-01-26 10:00:09,TRUE,FALSE,44.9241469284701,-110.393569819287,2020-01-26 07:49:15,2020-01-26 17:21:09
"138","7485",502645.81427932,4931462.45205253,2020-01-28 10:00:10,TRUE,FALSE,44.924137926928,-110.393569913993,2020-01-28 07:47:18,2020-01-28 17:23:58
"139","7485",506519.787219837,4929976.45006093,2020-01-30 10:00:09,TRUE,FALSE,44.9539936,-110.5323218,2020-01-30 07:45:52,2020-01-30 17:27:17
"140","7485",502871.736633054,4930376.84756135,2020-02-01 09:30:10,TRUE,FALSE,45.0151795,-110.5374816,2020-02-01 07:43:50,2020-02-01 17:30:02
"141","7485",492223.726345605,4944707.84809908,2020-02-01 10:00:17,TRUE,FALSE,45.0151795,-110.5374816,2020-02-01 07:43:50,2020-02-01 17:30:02
"142","7485",512033.580479782,4927829.29904066,2020-02-02 09:00:10,TRUE,FALSE,44.9503124,-110.520198,2020-02-02 07:42:27,2020-02-02 17:31:33
"143","7485",496852.240608732,4937107.54489016,2020-02-02 09:30:23,TRUE,FALSE,44.9503124,-110.520198,2020-02-02 07:42:27,2020-02-02 17:31:33
"144","7485",492160.492082947,4944940.13886948,2020-02-02 10:00:24,TRUE,FALSE,44.9503124,-110.520198,2020-02-02 07:42:27,2020-02-02 17:31:33
"145","7485",506497.737015204,4927487.66087251,2020-02-05 10:00:10,TRUE,FALSE,45.1028193,-110.6712946,2020-02-05 07:39:47,2020-02-05 17:36:08
"146","7485",503104.449672258,4931053.48734088,2020-02-07 10:00:11,TRUE,FALSE,45.1039461,-110.6761948,2020-02-07 07:37:14,2020-02-07 17:39:04
"147","7485",505718.272968458,4921748.83790542,2020-02-08 08:00:55,TRUE,FALSE,45.0150474,-110.5374427,2020-02-08 07:35:10,2020-02-08 17:40:09
"148","7485",506174.765857265,4930162.24641835,2020-02-08 10:00:10,TRUE,FALSE,45.0150474,-110.5374427,2020-02-08 07:35:10,2020-02-08 17:40:09
"149","7485",503170.40193223,4930992.15960914,2020-02-09 10:00:11.044,TRUE,FALSE,45.0151141,-110.5375111,2020-02-09 07:33:49,2020-02-09 17:41:36
"150","7485",509323.661861261,4924849.79847243,2020-02-10 09:30:09,TRUE,FALSE,45.0137791,-110.5373902,2020-02-10 07:32:26,2020-02-10 17:43:03
"151","7485",499081.966358267,4935598.47948556,2020-02-10 10:00:10,TRUE,FALSE,45.0137791,-110.5373902,2020-02-10 07:32:26,2020-02-10 17:43:03
"152","7485",502366.507218624,4931721.38992526,2020-02-11 09:00:09,TRUE,FALSE,45.0151145,-110.5374848,2020-02-11 07:31:03,2020-02-11 17:44:29
"153","7485",492160.693622851,4944805.61978344,2020-02-11 09:30:09,TRUE,FALSE,45.0151145,-110.5374848,2020-02-11 07:31:03,2020-02-11 17:44:29
"154","7485",492172.060352861,4944731.37072443,2020-02-11 10:00:09.999,TRUE,FALSE,45.0151145,-110.5374848,2020-02-11 07:31:03,2020-02-11 17:44:29
"155","7485",511789.982899202,4926277.40568598,2020-02-12 09:30:10,TRUE,FALSE,45.0150996,-110.5374958,2020-02-12 07:29:37,2020-02-12 17:45:56
"156","7485",499686.41821506,4931792.57821945,2020-02-12 10:00:18,TRUE,FALSE,45.0150996,-110.5374958,2020-02-12 07:29:37,2020-02-12 17:45:56
"157","7485",504957.470972531,4928401.87249971,2020-02-13 10:00:23,TRUE,FALSE,45.0150963,-110.5374436,2020-02-13 07:28:11,2020-02-13 17:47:22
"158","7485",510559.134179395,4926069.18537644,2020-02-14 09:30:14,TRUE,FALSE,45.0204112,-110.5120271,2020-02-14 07:26:37,2020-02-14 17:48:42
"159","7485",496778.993495457,4938807.09633949,2020-02-14 10:00:23,TRUE,FALSE,45.0204112,-110.5120271,2020-02-14 07:26:37,2020-02-14 17:48:42
"160","7485",509104.043471617,4926569.32219257,2020-02-15 09:00:09,TRUE,FALSE,44.9559362,-110.5603526,2020-02-15 07:25:12,2020-02-15 17:50:26
"161","7485",494761.177260898,4940054.92914001,2020-02-15 09:30:12,TRUE,FALSE,44.9559362,-110.5603526,2020-02-15 07:25:12,2020-02-15 17:50:26
"162","7485",492232.714148749,4944698.56204827,2020-02-15 10:00:20,TRUE,FALSE,44.9559362,-110.5603526,2020-02-15 07:25:12,2020-02-15 17:50:26
"163","7485",502272.81648021,4930817.40162872,2020-02-16 10:00:10,TRUE,FALSE,45.0206633,-110.506623,2020-02-16 07:23:35,2020-02-16 17:51:32
