"","distance_ynp","event_id","location_long","location_lat","algorithm_marked_outlier","individual_local_identifier","study_local_timestamp","dist2fwp","dist2bison","dist2dump","sunrise","sunset","utm_easting","utm_northing"
"1",673.500122415847,25872132353,-110.7862358,45.0664946,NA,"8900",2023-03-02 07:00:23,0,0,3846.17468394613,2023-03-02 06:59:33,2023-03-02 18:11:10,516828.39018581,4990359.37423253
"2",476.322385285865,25872132372,-110.7824694,45.0661179,NA,"8900",2023-03-02 09:00:11,0,0,3578.50070372652,2023-03-02 06:59:33,2023-03-02 18:11:10,517125.009037368,4990318.31718422
"3",739.968891841992,26587587192,-110.787939,45.0663937,NA,"8900",2023-03-09 07:00:41,0,0,3952.4694262988,2023-03-09 06:47:02,2023-03-09 18:20:25,516694.336700515,4990347.81266054
"4",564.710437071924,26587587206,-110.7853545,45.0657395,NA,"8900",2023-03-09 07:30:47,0,0,3742.0716634223,2023-03-09 06:47:02,2023-03-09 18:20:25,516897.99218269,4990275.67484237
"5",569.184013404302,26587587208,-110.7854357,45.065746,NA,"8900",2023-03-09 08:00:11,0,0,3747.81883624262,2023-03-09 06:47:02,2023-03-09 18:20:25,516891.59778891,4990276.37996827
"6",571.343864192996,26587587211,-110.7854871,45.0657422,NA,"8900",2023-03-09 08:30:23,0,0,3750.9779713243,2023-03-09 06:47:02,2023-03-09 18:20:25,516887.552437189,4990275.9471054
"7",1384.28527386154,26587587214,-110.6600618,45.0396763,NA,"8900",2023-03-09 09:00:09,0,2670.79765695893,5789.41356856929,2023-03-09 06:47:02,2023-03-09 18:20:25,526773.832658789,4987414.15087515
"8",565.52795027263,26587587273,-110.7853793,45.0657353,NA,"8900",2023-03-10 07:00:13,0,0,3743.4509931536,2023-03-10 06:45:10,2023-03-10 18:21:42,516896.041037019,4990275.20309267
"9",573.960826336077,26587587289,-110.7854291,45.0658039,NA,"8900",2023-03-10 07:30:10,0,0,3750.90268612746,2023-03-10 06:45:10,2023-03-10 18:21:42,516892.100322388,4990282.81337621
"10",111.644551924619,26587587292,-110.7833252,45.0615344,NA,"8900",2023-03-10 08:00:14,0,0,3366.48816409239,2023-03-10 06:45:10,2023-03-10 18:21:42,517058.99961094,4989808.96199586
"11",567.06481083373,26587587294,-110.7854045,45.065739,NA,"8900",2023-03-10 08:30:09,0,0,3745.3368838666,2023-03-10 06:45:10,2023-03-10 18:21:42,516894.056074104,4990275.60886008
"12",222.920709151907,26587587297,-110.7397506,45.0440067,NA,"8900",2023-03-10 09:00:11,0,0,45.9346149709342,2023-03-10 06:45:10,2023-03-10 18:21:42,520495.926216403,4987871.94578081
"13",5983.72678720519,26587587466,-110.8085883,45.1122186,NA,"8900",2023-03-12 07:00:10,0,0,8752.01561444727,2023-03-12 06:41:30,2023-03-12 18:24:18,515056.692390396,4995434.40615371
"14",5981.85223296793,26587587486,-110.8086482,45.1121823,NA,"8900",2023-03-12 07:30:10,0,0,8751.3674278732,2023-03-12 06:41:30,2023-03-12 18:24:18,515051.99012049,4995430.36245363
"15",5980.11831037781,26587587489,-110.8086157,45.1121751,NA,"8900",2023-03-12 08:00:10,0,0,8749.25810848524,2023-03-12 06:41:30,2023-03-12 18:24:18,515054.548507095,4995429.56865872
"16",5926.37631075759,26587587492,-110.804703,45.1128071,NA,"8900",2023-03-12 08:30:10,0,0,8637.4297114558,2023-03-12 06:41:30,2023-03-12 18:24:18,515362.15723991,4995500.51305954
"17",5978.0767381662,26587587495,-110.8086235,45.1121528,NA,"8900",2023-03-12 09:00:20,0,0,8747.56650854116,2023-03-12 06:41:30,2023-03-12 18:24:18,515053.940810975,4995427.08991055
"18",1367.66282421162,26587587500,-110.7898833,45.0722864,NA,"8900",2023-03-12 09:30:14,0,0,4457.62197341333,2023-03-12 06:41:30,2023-03-12 18:24:18,516539.573650938,4991002.02570502
"19",1810.74402363676,26587587505,-110.7036148,45.0473326,NA,"8900",2023-03-12 10:00:23,0,492.083542089308,2362.95083912852,2023-03-12 06:41:30,2023-03-12 18:24:18,523340.446500213,4988251.19669327
"20",656.351414330835,26587587569,-110.7853447,45.0667437,NA,"8900",2023-03-13 07:00:41,0,0,3803.6130770429,2023-03-13 06:39:40,2023-03-13 18:25:36,516898.467821289,4990387.2320789
"21",570.226990200516,26587587582,-110.7854384,45.0657564,NA,"8900",2023-03-13 07:30:09,0,0,3748.62826423089,2023-03-13 06:39:40,2023-03-13 18:25:36,516891.382168327,4990277.5347263
"22",566.029178974984,26587587584,-110.7853651,45.0657487,NA,"8900",2023-03-13 08:00:11,0,0,3743.32934747437,2023-03-13 06:39:40,2023-03-13 18:25:36,516897.154986131,4990276.69464451
"23",574.18692050809,26587587588,-110.7847226,45.0661475,NA,"8900",2023-03-13 08:30:08,0,0,3725.79634921245,2023-03-13 06:39:40,2023-03-13 18:25:36,516947.618027382,4990321.13112104
"24",567.094083930605,26587587591,-110.7854448,45.0657171,NA,"8900",2023-03-13 09:00:12,0,0,3746.66576493087,2023-03-13 06:39:40,2023-03-13 18:25:36,516890.889901187,4990273.16760831
"25",144.968933093274,26587587597,-110.7683576,45.0629312,NA,"8900",2023-03-13 09:30:10,0,0,2496.18576074333,2023-03-13 06:39:40,2023-03-13 18:25:36,518236.967984817,4989967.39396569
"26",612.226198353886,26587587685,-110.7854399,45.0662246,NA,"8900",2023-03-14 07:00:10,0,0,3777.4086442835,2023-03-14 06:37:48,2023-03-14 18:26:52,516891.126196662,4990329.54610199
"27",659.816013543967,26587587704,-110.7853408,45.0667824,NA,"8900",2023-03-14 07:30:12,0,0,3805.80213979179,2023-03-14 06:37:48,2023-03-14 18:26:52,516898.763441373,4990391.53202312
"28",666.094499978803,26587587706,-110.7853718,45.0668354,NA,"8900",2023-03-14 08:00:11,0,0,3811.15802019647,2023-03-14 06:37:48,2023-03-14 18:26:52,516896.307393539,4990397.41324822
"29",660.717133593419,26587587786,-110.7854797,45.0667295,NA,"8900",2023-03-15 07:00:10,0,0,3811.47496888933,2023-03-15 06:35:56,2023-03-15 18:28:08,516887.844297704,4990385.62644212
"30",656.219996792698,26587587807,-110.7860018,45.0664254,NA,"8900",2023-03-15 07:30:10,0,0,3826.58192793779,2023-03-15 06:35:56,2023-03-15 18:28:08,516846.831946765,4990351.73558135
"31",669.792002673286,26587588034,-110.7855917,45.0667758,NA,"8900",2023-03-17 07:00:23,0,0,3821.65509495535,2023-03-17 06:32:13,2023-03-17 18:30:42,516879.013610976,4990390.74648153
"32",680.424600475663,26587588055,-110.7860161,45.0666879,NA,"8900",2023-03-17 07:30:10,0,0,3843.77272406907,2023-03-17 06:32:13,2023-03-17 18:30:42,516845.629092132,4990380.89336874
"33",669.731557835796,26587588057,-110.7853331,45.0668916,NA,"8900",2023-03-17 08:00:09,0,0,3812.21217503671,2023-03-17 06:32:13,2023-03-17 18:30:42,516899.33743807,4990403.66450926
"34",680.764716399885,26587588063,-110.785237,45.0670525,NA,"8900",2023-03-17 08:30:11,0,0,3816.24543320232,2023-03-17 06:32:13,2023-03-17 18:30:42,516906.855339483,4990421.55874086
"35",653.123682705179,26587588070,-110.7853771,45.0666947,NA,"8900",2023-03-17 09:00:23,0,0,3802.62828973982,2023-03-17 06:32:13,2023-03-17 18:30:42,516895.931606969,4990381.78197175
"36",327.073690570949,26587588074,-110.7661234,45.0635701,NA,"8900",2023-03-17 09:30:10,0,0,2425.33513517381,2023-03-17 06:32:13,2023-03-17 18:30:42,518412.659168745,4990038.87427737
"37",1356.31119845002,26587588169,-110.787903,45.0730528,NA,"8900",2023-03-18 06:30:23,0,0,4391.65263880245,2023-03-18 06:30:16,2023-03-18 18:31:54,516695.232065727,4991087.57075675
"38",634.986887061269,26587588199,-110.785746,45.0663217,NA,"8900",2023-03-18 07:30:09,0,0,3803.43694626539,2023-03-18 06:30:16,2023-03-18 18:31:54,516867.000087001,4990340.26896909
"39",697.088974293621,26587588201,-110.785896,45.0669285,NA,"8900",2023-03-18 08:00:09,0,0,3851.00542711696,2023-03-18 06:30:16,2023-03-18 18:31:54,516855.013115717,4990407.64629762
"40",663.254218764298,26587588210,-110.7855227,45.0667372,NA,"8900",2023-03-18 08:30:23,0,0,3814.75006590692,2023-03-18 06:30:16,2023-03-18 18:31:54,516884.456909307,4990386.47285298
"41",656.060415853788,26587588211,-110.7854098,45.0667113,NA,"8900",2023-03-18 09:00:10,0,0,3805.79430686831,2023-03-18 06:30:16,2023-03-18 18:31:54,516893.352449095,4990383.61921696
"42",5985.62842621272,26587588294,-110.8086166,45.1122287,NA,"8900",2023-03-19 06:30:23,0,0,8754.20207080554,2023-03-19 06:28:26,2023-03-19 18:33:12,515054.46362045,4995435.5228892
"43",5987.53395885301,26587588298,-110.8086087,45.1122497,NA,"8900",2023-03-19 07:00:13,0,0,8755.7713851201,2023-03-19 06:28:26,2023-03-19 18:33:12,515055.079523448,4995437.85723969
"44",1369.36216333598,26587588312,-110.7897978,45.072343,NA,"8900",2023-03-19 07:30:12,0,0,4456.27672868944,2023-03-19 06:28:26,2023-03-19 18:33:12,516546.287548247,4991008.33080546
"45",1366.23242718182,26587588314,-110.7905172,45.0719843,NA,"8900",2023-03-19 08:00:23,0,0,4476.1584490238,2023-03-19 06:28:26,2023-03-19 18:33:12,516489.762367721,4990968.33643842
"46",5982.00454733226,26587588318,-110.8086808,45.112174,NA,"8900",2023-03-19 08:30:23,0,0,8752.06405697287,2023-03-19 06:28:26,2023-03-19 18:33:12,515049.427941971,4995429.43434347
"47",5978.79892908047,26587588319,-110.8086327,45.1121571,NA,"8900",2023-03-19 09:00:08,0,0,8748.37054795923,2023-03-19 06:28:26,2023-03-19 18:33:12,515053.215995852,4995427.56588293
"48",1920.64835788352,26587588322,-110.7585717,45.0787353,NA,"8900",2023-03-19 09:30:14,0,0,3638.45719273479,2023-03-19 06:28:26,2023-03-19 18:33:12,519002.164267403,4991725.30251374
"49",657.260932659523,26587588386,-110.7852987,45.0667741,NA,"8900",2023-03-20 06:30:11,0,0,3802.55134149621,2023-03-20 06:26:35,2023-03-20 18:34:30,516902.080154518,4990390.61877873
"50",708.702754540389,26587588389,-110.7858628,45.0670687,NA,"8900",2023-03-20 07:00:23,0,0,3857.69090387018,2023-03-20 06:26:35,2023-03-20 18:34:30,516857.585527435,4990423.22783865
"51",739.130393826426,26587588402,-110.7861244,45.067275,NA,"8900",2023-03-20 07:30:11,0,0,3887.67249170154,2023-03-20 06:26:35,2023-03-20 18:34:30,516836.930951666,4990446.09096905
"52",753.820261146058,26587588405,-110.7863049,45.0673491,NA,"8900",2023-03-20 08:00:11,0,0,3904.03923056388,2023-03-20 06:26:35,2023-03-20 18:34:30,516822.699713606,4990454.28510272
"53",709.474692017759,26587588408,-110.7857773,45.0671155,NA,"8900",2023-03-20 08:30:23,0,0,3855.12220304857,2023-03-20 06:26:35,2023-03-20 18:34:30,516864.302607857,4990428.44459907
"54",711.326877052732,26587588412,-110.7858063,45.0671222,NA,"8900",2023-03-20 09:00:12,0,0,3857.42173496158,2023-03-20 06:26:35,2023-03-20 18:34:30,516862.017664424,4990429.18285052
"55",724.365952311446,26587588418,-110.7859075,45.0672157,NA,"8900",2023-03-20 09:30:13,0,0,3869.8927881437,2023-03-20 06:26:35,2023-03-20 18:34:30,516854.0233985,4990439.54855853
"56",5188.12805475488,26587588498,-110.7989876,45.1072281,NA,"8900",2023-03-21 06:30:23,0,0,7873.18453285221,2023-03-21 06:24:43,2023-03-21 18:35:46,515813.273839913,4994881.84649622
"57",4297.07404146684,26587588503,-110.791783,45.1004364,NA,"8900",2023-03-21 07:00:12,0,0,6933.00276286931,2023-03-21 06:24:43,2023-03-21 18:35:46,516381.988698799,4994128.79485446
"58",1487.76001293366,26587588520,-110.7557831,45.0711904,NA,"8900",2023-03-21 07:30:09,0,0,2772.510518521,2023-03-21 06:24:43,2023-03-21 18:35:46,519224.176864585,4990887.80736095
"59",847.268715930301,26587588582,-110.7806898,45.0703647,NA,"8900",2023-03-22 06:30:23,0,0,3768.99482134102,2023-03-22 06:22:48,2023-03-22 18:37:00,517263.828917579,4990790.46658003
"60",844.992861710921,26587588584,-110.7804196,45.0704101,NA,"8900",2023-03-22 07:00:13,0,0,3756.86171797665,2023-03-22 06:22:48,2023-03-22 18:37:00,517285.085044698,4990795.5676819
"61",829.568015077882,26587588595,-110.7807005,45.070192,NA,"8900",2023-03-22 07:30:10,0,0,3756.60413416371,2023-03-22 06:22:48,2023-03-22 18:37:00,517263.038613953,4990771.27927959
"62",846.075178387058,26587588597,-110.7807135,45.0703471,NA,"8900",2023-03-22 08:00:12,0,0,3769.03585463263,2023-03-22 06:22:48,2023-03-22 18:37:00,517261.968580518,4990788.5063635
"63",1358.98469434174,26587588601,-110.7884613,45.0728338,NA,"8900",2023-03-22 08:30:23,0,0,4409.41700071817,2023-03-22 06:22:48,2023-03-22 18:37:00,516651.349032064,4991063.12729221
"64",1363.90752338033,26587588603,-110.7887515,45.0727557,NA,"8900",2023-03-22 09:00:10,0,0,4421.38501287922,2023-03-22 06:22:48,2023-03-22 18:37:00,516628.528477062,4991054.39158997
"65",5978.30988036592,26587588607,-110.8086111,45.1121588,NA,"8900",2023-03-22 09:30:23,0,0,8747.56175897083,2023-03-22 06:22:48,2023-03-22 18:37:00,515054.914634715,4995427.75875597
"66",2484.96416778623,26587588608,-110.7323582,45.0657498,NA,"8900",2023-03-22 10:00:09,0,1045.65242446495,2135.88340246608,2023-03-22 06:22:48,2023-03-22 18:37:00,521070.128320122,4990289.24980693
"67",6120.78986891238,26831752877,-110.8045182,45.1147343,NA,"8900",2023-03-23 06:30:11,0,0,8810.84162008621,2023-03-23 06:20:57,2023-03-23 18:38:16,515376.176173249,4995714.63995381
"68",6115.35862399323,26831752879,-110.8045533,45.1146726,NA,"8900",2023-03-23 07:00:11,0,0,8806.47203909233,2023-03-23 06:20:57,2023-03-23 18:38:16,515373.431849119,4995707.7790543
"69",6014.26783639708,26831752886,-110.8026219,45.1142059,NA,"8900",2023-03-23 07:30:15,0,0,8682.90023822452,2023-03-23 06:20:57,2023-03-23 18:38:16,515525.478307349,4995656.30254773
"70",5999.02197665484,26831752888,-110.8086734,45.1123426,NA,"8900",2023-03-23 08:00:11,0,0,8767.15839100509,2023-03-23 06:20:57,2023-03-23 18:38:16,515049.965724226,4995448.16541303
"71",5992.55036399324,26831752890,-110.8086695,45.1122805,NA,"8900",2023-03-23 08:30:14,0,0,8761.30152857124,2023-03-23 06:20:57,2023-03-23 18:38:16,515050.288824206,4995441.26747981
"72",5985.56021323346,26831752894,-110.8086697,45.1122121,NA,"8900",2023-03-23 09:00:41,0,0,8755.05294293629,2023-03-23 06:20:57,2023-03-23 18:38:16,515050.291069331,4995433.6689197
"73",1891.67792486804,26831752895,-110.7032578,45.0480346,NA,"8900",2023-03-23 09:30:10,0,574.963567878162,2399.4946735739,2023-03-23 06:20:57,2023-03-23 18:38:16,523368.274552376,4988329.28363166
"74",5979.01818505677,26587588708,-110.8085132,45.1121951,NA,"8900",2023-03-24 06:30:23,0,0,8746.51647442962,2023-03-24 06:19:04,2023-03-24 18:39:32,515062.606035158,4995431.80953526
"75",5977.76246454708,26587588711,-110.8085766,45.1121638,NA,"8900",2023-03-24 07:00:12,0,0,8746.47951034466,2023-03-24 06:19:04,2023-03-24 18:39:32,515057.627137466,4995428.32062671
"76",5983.01110195954,26587588735,-110.8086866,45.1121821,NA,"8900",2023-03-24 07:30:23,0,0,8753.06381867105,2023-03-24 06:19:04,2023-03-24 18:39:32,515048.969577395,4995430.33308921
"77",5845.37446341894,26587588744,-110.7990308,45.113451,NA,"8900",2023-03-24 08:00:41,0,0,8467.32075554264,2023-03-24 06:19:04,2023-03-24 18:39:32,515808.157490514,4995573.13676727
"78",6040.77225829887,26587588747,-110.8020898,45.114591,NA,"8900",2023-03-24 08:30:41,0,0,8698.04994040567,2023-03-24 06:19:04,2023-03-24 18:39:32,515567.227830478,4995699.18543074
"79",959.105419841518,26587588750,-110.7808315,45.0713956,NA,"8900",2023-03-24 09:00:10,0,0,3855.75866504914,2023-03-24 06:19:04,2023-03-24 18:39:32,517252.364322442,4990904.95771192
"80",921.512835975552,26587588757,-110.7808299,45.0710387,NA,"8900",2023-03-24 09:30:09,0,0,3828.25999237428,2023-03-24 06:19:04,2023-03-24 18:39:32,517252.597644779,4990865.31049055
"81",829.340071955714,26587588759,-110.7807609,45.0701736,NA,"8900",2023-03-24 10:00:10,0,0,3758.72466862009,2023-03-24 06:19:04,2023-03-24 18:39:32,517258.289523365,4990769.22236539
"82",1292.68445667068,26113848463,-110.6885567,45.0387887,NA,"8900",2023-03-25 06:30:09,0,488.635052158432,3573.52326381202,2023-03-25 06:17:11,2023-03-25 18:40:47,524529.928430601,4987306.52193316
"83",1290.69387362913,26113848464,-110.6885486,45.0387708,NA,"8900",2023-03-25 07:00:11,0,488.364043025674,3574.48272975383,2023-03-25 06:17:11,2023-03-25 18:40:47,524530.574052026,4987304.53591033
"84",1307.3632492867,26587588858,-110.6884438,45.0389211,NA,"8900",2023-03-25 07:30:11,0,502.950871624305,3579.88827666183,2023-03-25 06:17:11,2023-03-25 18:40:47,524538.764080038,4987321.26420365
"85",1253.75515483979,26587588864,-110.687727,45.0384402,NA,"8900",2023-03-25 08:00:21,0,533.737176799108,3644.49205178997,2023-03-25 06:17:11,2023-03-25 18:40:47,524595.426646816,4987268.05942165
"86",5944.83965766971,26587588973,-110.8014922,45.1138234,NA,"8900",2023-03-26 06:30:10,0,0,8600.73394102639,2023-03-26 06:15:18,2023-03-26 18:42:02,515614.443194439,4995614.0283037
"87",6271.33235497486,26587588979,-110.8040911,45.1162911,NA,"8900",2023-03-26 07:00:10,0,0,8940.94646301367,2023-03-26 06:15:18,2023-03-26 18:42:02,515409.351951738,4995887.66551023
"88",6125.67185174998,26587588995,-110.8035788,45.1150279,NA,"8900",2023-03-26 07:30:10,0,0,8800.00303708869,2023-03-26 06:15:18,2023-03-26 18:42:02,515449.988124682,4995747.4349003
"89",5878.69628091782,26587589000,-110.7989525,45.1137821,NA,"8900",2023-03-26 08:00:24,0,0,8496.2063544772,2023-03-26 06:15:18,2023-03-26 18:42:02,515814.225093482,4995609.93382394
"90",5873.3759127333,26587589005,-110.7990088,45.1137197,NA,"8900",2023-03-26 08:30:53,0,0,8492.37607785808,2023-03-26 06:15:18,2023-03-26 18:42:02,515809.813812459,4995602.99082801
"91",1221.51329209599,26587589008,-110.7759224,45.0749387,NA,"8900",2023-03-26 09:00:09,0,0,3889.98799702382,2023-03-26 06:15:18,2023-03-26 18:42:02,517637.705822332,4991299.61453342
"92",830.272158481026,26587589015,-110.7803079,45.0702968,NA,"8900",2023-03-26 09:30:13,0,0,3741.84367339815,2023-03-26 06:15:18,2023-03-26 18:42:02,517293.912091527,4990783.0051958
"93",1385.66943495326,26185641062,-110.6880583,45.0396269,NA,"8900",2023-03-27 06:30:09,0,563.928891581277,3598.13259424977,2023-03-27 06:13:25,2023-03-27 18:43:17,524568.824744259,4987399.78707729
"94",1297.04064955854,26185641063,-110.6885626,45.0388279,NA,"8900",2023-03-27 07:00:12,0,490.071931848694,3572.34514948629,2023-03-27 06:13:25,2023-03-27 18:43:17,524529.446985361,4987310.8747987
"95",1299.38860968617,26587589127,-110.6885352,45.0388491,NA,"8900",2023-03-27 07:30:10,0,493.028323091661,3574.08686003995,2023-03-27 06:13:25,2023-03-27 18:43:17,524531.59600659,4987313.23816685
"96",1300.37996893852,26587589129,-110.6885455,45.038858,NA,"8900",2023-03-27 08:00:12,0,492.716206298113,3573.12456583644,2023-03-27 06:13:25,2023-03-27 18:43:17,524530.780954923,4987314.22373035
"97",1297.2525998083,26587589141,-110.6885232,45.0388299,NA,"8900",2023-03-27 08:30:16,0,492.973561005553,3575.36949057907,2023-03-27 06:13:25,2023-03-27 18:43:17,524532.549355361,4987311.10891124
"98",1304.69492088741,26587589150,-110.6886065,45.0388967,NA,"8900",2023-03-27 09:00:18,0,490.20405322128,3567.68262231213,2023-03-27 06:13:25,2023-03-27 18:43:17,524525.959939686,4987318.50436103
"99",1295.59606036937,26587589153,-110.6885609,45.0388149,NA,"8900",2023-03-27 09:30:23,0,489.577132932136,3572.71536303044,2023-03-27 06:13:25,2023-03-27 18:43:17,524529.586435337,4987309.43116861
"100",1294.90541848882,26587589156,-110.6885108,45.0388088,NA,"8900",2023-03-27 10:00:10,0,492.857278589941,3576.71909891555,2023-03-27 06:13:25,2023-03-27 18:43:17,524533.535021532,4987308.76870961
"101",1278.05241299431,26587589261,-110.7897749,45.0713794,NA,"8900",2023-03-28 06:30:23,0,0,4388.84980337366,2023-03-28 06:11:31,2023-03-28 18:44:30,516548.368219417,4990901.29038973
"102",1360.51457423655,26587589266,-110.7902612,45.0720401,NA,"8900",2023-03-28 07:00:17,0,0,4464.05497059439,2023-03-28 06:11:31,2023-03-28 18:44:30,516509.897737872,4990974.5873846
"103",804.151711725288,26587589287,-110.7806289,45.0699666,NA,"8900",2023-03-28 07:30:12,0,0,3735.53910499768,2023-03-28 06:11:31,2023-03-28 18:44:30,517268.742767932,4990746.25516373
"104",885.628051022197,26587589294,-110.7806956,45.0707298,NA,"8900",2023-03-28 08:00:10,0,0,3797.00546024564,2023-03-28 06:11:31,2023-03-28 18:44:30,517263.262441139,4990831.02382795
"105",863.770389670336,26587589301,-110.7806022,45.0705445,NA,"8900",2023-03-28 08:30:23,0,0,3777.55853529124,2023-03-28 06:11:31,2023-03-28 18:44:30,517270.670532783,4990810.45901904
"106",864.60043828299,26587589307,-110.7805174,45.070573,NA,"8900",2023-03-28 09:00:12,0,0,3774.85417785692,2023-03-28 06:11:31,2023-03-28 18:44:30,517277.337276971,4990813.64314743
"107",863.166994293643,26587589311,-110.780536,45.0705549,NA,"8900",2023-03-28 09:30:10,0,0,3774.54562981656,2023-03-28 06:11:31,2023-03-28 18:44:30,517275.878565882,4990811.62847119
"108",848.957506227013,26587589318,-110.780666,45.070387,NA,"8900",2023-03-28 10:00:11,0,0,3769.30505446487,2023-03-28 06:11:31,2023-03-28 18:44:30,517265.695710319,4990792.94893534
"109",4639.59888378164,26587589536,-110.7908062,45.1038825,NA,"8900",2023-03-30 06:30:11,0,0,7223.44719419573,2023-03-30 06:07:46,2023-03-30 18:47:01,516457.850743466,4994511.81805252
"110",607.90863615407,26359089502,-110.7068524,45.0327009,NA,"8900",2023-03-30 07:00:15,0,0,2438.91936612678,2023-03-30 06:07:46,2023-03-30 18:47:01,523091.368890763,4986624.86056185
"111",883.829896285875,26831752859,-110.7800948,45.0708478,NA,"8902",2023-03-22 07:02:53,0,0,3771.77497383312,2023-03-22 06:22:48,2023-03-22 18:37:00,517310.520756616,4990844.26063099
"112",575.260367740507,31925215774,-110.7811542,45.067577,NA,"8901",2024-03-04 07:00:10,0,0,3594.21902132896,2024-03-04 06:54:39,2024-03-04 18:14:35,517228.109336399,4990480.68572916
"113",1999.53632697471,32868021686,-110.6645623,45.0452052,NA,"8901",2024-03-05 07:00:41,0,2506.65358042682,5415.00718761517,2024-03-05 06:52:51,2024-03-05 18:15:55,526416.824777894,4988026.86789674
"114",1946.40179666784,32868021694,-110.6692641,45.0447168,NA,"8901",2024-03-05 07:30:17,0,2144.31600503349,5043.82925467215,2024-03-05 06:52:51,2024-03-05 18:15:55,526046.764158285,4987971.0890673
"115",1662.83045207693,32868021695,-110.6606907,45.0421824,NA,"8901",2024-03-05 08:00:10,0,2686.67762710005,5722.74450726084,2024-03-05 06:52:51,2024-03-05 18:15:55,526723.133293054,4987692.34106625
"116",1193.81898535599,32868021697,-110.6933614,45.0378874,NA,"8901",2024-03-05 08:30:09,0,104.248379260096,3220.98681498406,2024-03-05 06:52:51,2024-03-05 18:15:55,524151.879324466,4987204.95394328
"117",1161.01643155757,32868021698,-110.6977469,45.0375816,NA,"8901",2024-03-05 09:00:08,0,0,2892.94799339684,2024-03-05 06:52:51,2024-03-05 18:15:55,523806.58951237,4987169.68452005
"118",1191.27042712247,32868021701,-110.6974746,45.0378546,NA,"8901",2024-03-05 09:30:23,0,0,2906.29971468798,2024-03-05 06:52:51,2024-03-05 18:15:55,523827.923579603,4987200.09165343
"119",955.662403576008,32868021704,-110.6926665,45.0357452,NA,"8901",2024-03-05 10:01:23,0,69.1560048145889,3332.9297675649,2024-03-05 06:52:51,2024-03-05 18:15:55,524207.515164782,4986967.18863457
"120",1028.53208050509,31945070888,-110.70804,45.0409396,NA,"8901",2024-03-06 07:00:09,0,0,2020.70405124006,2024-03-06 06:51:03,2024-03-06 18:17:14,522994.521250066,4987539.74368375
"121",2877.5092314924,32868021753,-110.7216811,45.0662289,NA,"8901",2024-03-06 07:30:10,0,1473.99667885152,2488.67423551456,2024-03-06 06:51:03,2024-03-06 18:17:14,521910.501093,4990345.30741588
"122",1029.16352924285,32868021754,-110.7080758,45.0409662,NA,"8901",2024-03-06 08:00:15,0,0,2017.41285746814,2024-03-06 06:51:03,2024-03-06 18:17:14,522991.691018928,4987542.68846171
"123",1198.82364559949,32868021756,-110.6978028,45.0379218,NA,"8901",2024-03-06 08:30:15,0,0,2879.41398623389,2024-03-06 06:51:03,2024-03-06 18:17:14,523802.045577656,4987207.46024587
"124",1310.88531346796,32868021759,-110.6991904,45.0389272,NA,"8901",2024-03-06 09:00:45,0,0,2747.8141262823,2024-03-06 06:51:03,2024-03-06 18:17:14,523692.338725183,4987318.7412539
"125",1332.91148839425,32868021760,-110.699592,45.0391245,NA,"8901",2024-03-06 09:30:09,0,0,2712.32649123853,2024-03-06 06:51:03,2024-03-06 18:17:14,523660.626627416,4987340.54150524
"126",1388.85195463948,32868021761,-110.6974333,45.0396333,NA,"8901",2024-03-06 10:00:10,0,0,2868.59997436815,2024-03-06 06:51:03,2024-03-06 18:17:14,523830.438176109,4987397.69617896
"127",1357.75696892817,32868021765,-110.6924119,45.0393654,NA,"8901",2024-03-06 10:30:10,0,251.843799025784,3263.48404311751,2024-03-06 06:51:03,2024-03-06 18:17:14,524226.041420426,4987369.42576769
"128",1331.1173011349,31956309046,-110.6994477,45.0391087,NA,"8901",2024-03-07 07:00:22,0,0,2723.81060798923,2024-03-07 06:49:14,2024-03-07 18:18:33,523671.998446935,4987338.82848887
"129",1029.7341523268,32868021808,-110.6939628,45.0364089,NA,"8901",2024-03-07 07:30:09,0,0,3214.57662718361,2024-03-07 06:49:14,2024-03-07 18:18:33,524105.131795108,4987040.53105836
"130",982.732655660629,32868021810,-110.7150976,45.0427037,NA,"8901",2024-03-07 08:00:10,0,0,1442.35472834872,2024-03-07 06:49:14,2024-03-07 18:18:33,522437.981120013,4987733.73422366
"131",1265.37117294162,32868021813,-110.6988561,45.0385183,NA,"8901",2024-03-07 08:30:16,0,0,2783.36714452502,2024-03-07 06:49:14,2024-03-07 18:18:33,523718.837766365,4987273.4152067
"132",1339.55769583191,32868021815,-110.699809,45.0391838,NA,"8901",2024-03-07 09:00:12,0,0,2694.2503571171,2024-03-07 06:49:14,2024-03-07 18:18:33,523643.510929487,4987347.0656432
"133",1469.43107292643,32868021818,-110.7036682,45.0435258,NA,"8901",2024-03-07 09:30:13,0,95.8569993226676,2334.83836991289,2024-03-07 06:49:14,2024-03-07 18:18:33,523337.789036417,4987828.29069335
"134",1410.31364658054,32868021823,-110.7021626,45.0416571,NA,"8901",2024-03-07 10:02:11,0,0,2467.69602595644,2024-03-07 06:49:14,2024-03-07 18:18:33,523457.127086413,4987621.13533242
"135",1404.92957348961,32868021825,-110.7022422,45.0416494,NA,"8901",2024-03-07 11:00:47,0,0,2461.56081830349,2024-03-07 06:49:14,2024-03-07 18:18:33,523450.861082067,4987620.25689628
